time,a1,a2,a3,a4,a5,a6,a7,a8,6
1,6,6.649640452845227,3,12.423789143329472,1,12,12.463422453353648,2.0779078011199847,1
8,6,27.981211262309856,3,18.114855110059963,5,17,15.154417631515102,0.14452592810667841,1
2,6,12.22113186867237,3,14.8194511554649,5,17,13.111453342139212,0.8484081143767579,1
0,5,7.684391879947302,3,11.135087513394271,4,14,11.142966186495551,1.8070209742209835,1
1,8,16.996440433200206,3,10.226252818093748,5,17,25.495454466600897,4.3850989304704315,1
2,8,12.472202127201538,3,14.97716124917305,3,12,9.909296065804437,1.3450834093315027,1
2,8,5.864023995958231,3,13.972494656121269,3,11,7.616481539240818,0.3976247862514306,1
7,4,12.11629957369719,3,16.730274035984458,3,9,1.0430985745459616,1.1575912270409479,1
3,6,16.189455343882855,3,17.95268030579519,5,12,7.58364880224927,2.305860217342949,1
2,6,13.579665583807897,3,15.993933455126546,1,11,11.526069830588023,2.657923084485782,1
0,6,6.530619423491008,3,9.150505652173598,1,15,23.805283401970584,9.83842561657028,1
1,6,5.038517672647905,4,12.32549230243222,3,12,7.623316399909788,0.37764248048421045,1
2,6,14.21266193510787,2,16.625006563139756,3,12,10.953795450654487,-0.748605746512566,1
1,6,11.328879269996117,4,12.118616016504722,1,16,13.244008001865861,-0.2156514167260477,1
0,6,4.908716562557071,4,12.47268316444038,5,14,8.917924402263768,1.841527836508456,1
0,6,8.066916500977085,3,10.796842269228263,2,15,22.48656954822469,7.687722176351919,1
0,6,8.652149640003072,3,10.886426641209228,2,17,19.751017306446354,2.94043156794905,1
2,6,4.685095138588408,3,16.29031346436166,2,8,-0.9710590001160142,2.753094172009514,1
0,6,16.626575318583622,4,10.181209763869624,4,17,22.993715504146124,5.785095154315486,1
5,6,20.325300447536605,3,16.46954637851125,3,13,10.557745444252024,2.9986758353894953,1
1,6,4.572029911373257,3,14.001297770353233,5,10,8.319079810230418,0.0015899151812330814,1
1,6,14.898388860740814,3,13.47282715426624,4,17,18.11814968543604,0.7282659220124774,1
0,6,23.88465740293367,3,9.054033215049142,5,17,26.85896082850582,4.725649070850405,1
0,8,6.236402647602167,2,13.096365802403366,2,13,15.049323532994256,3.7575222613820163,1
2,4,12.794224319663057,2,16.04976221589244,3,11,8.995594813246335,1.635466539090498,1
0,6,18.74285369607596,3,12.690982372249689,5,17,24.701107453654515,3.0344651506926192,1
0,6,7.848815432235311,3,6.27399352258779,5,17,36.86878894295296,13.36472454054105,1
1,8,5.688546964613585,3,13.500832442415039,5,11,4.718574715790737,1.3202384509945393,1
0,8,20.47499804525767,3,11.919438554654201,3,17,20.31597623302991,3.5658248312639724,1
0,6,11.636554434957866,3,12.007715575311941,3,17,18.549735145159115,2.9080278761372953,1
2,5,27.82306235168523,3,14.325792343056712,1,17,24.82795498707967,-0.26296050944149485,1
0,6,3.856773338347847,3,9.97934221102719,2,12,16.712239576240123,6.418916922502428,1
0,6,4.782458739759392,4,11.562227416274242,3,13,14.707755340715694,3.517327512817181,1
1,5,5.753828700009033,3,12.145806680396229,1,11,9.84026644305428,0.6808549501450871,1
0,6,5.248744081124022,3,10.215309011089627,5,13,21.841129343333375,8.996611082933775,1
0,6,6.992663335423856,3,13.262948325495591,5,15,8.231701568234703,0.3378361532974221,1
2,6,14.69788799662408,3,13.905495748939344,1,17,18.422835388740722,2.4839981007619274,1
0,6,17.64755468086169,3,8.768446352377557,1,17,31.06590684334651,8.41448191647757,1
6,6,13.072934566248462,3,16.616638863669216,4,9,5.043643088641764,1.9987822427775832,1
2,8,19.511299762042952,4,15.206932836118177,3,17,15.65009234825647,2.5363690132304217,1
1,6,14.55861183211817,3,13.474238026517202,2,17,16.675338121145387,0.31217878524239495,1
2,4,26.308000024073067,2,13.437222232643038,3,16,25.88546636583932,-1.1806717319031579,1
2,6,10.198377122814978,3,15.998250992752773,2,9,4.716614942112086,-0.7129253063546512,1
0,6,6.494635622900862,3,10.982267955238026,5,16,18.954285678714175,3.6101796471978833,1
2,5,4.330376591338803,3,15.01960634079968,3,9,0.38535279758600005,1.2334037453221187,1
0,6,3.8982082057170198,2,11.06741888800382,5,12,12.805525754883861,1.4106922714335965,1
8,6,10.804434350914132,3,17.34014145448365,5,9,-0.11826316627903921,0.1221238831684337,1
3,5,15.301756160427338,3,17.23858236748377,5,10,4.861298744876173,0.8892520348148727,1
2,6,12.686472708972635,3,14.33838481238219,1,13,11.101826464998638,0.4631396396940062,1
0,6,2.948819770834927,2,8.828804691389772,5,11,16.805735935965526,4.906591691694851,1
2,8,12.27252042529023,3,13.131712677334434,3,15,12.96246361243948,2.3892242544808546,1
1,6,7.806436439348917,3,14.524676679675014,5,13,12.50606887877707,3.001782712274156,1
0,4,3.856163449787797,3,12.889821193227073,5,12,11.150605916404889,1.063254630339027,1
0,6,7.955412986555636,3,10.218089021719502,1,16,19.939610766497307,6.933895156903267,1
2,6,4.679723312256531,2,14.622238498735264,4,9,1.2496772100381843,1.9952514524259355,1
2,4,10.779330855204357,3,13.899857258700116,3,13,13.513032281521648,-0.432518462993575,1
1,6,13.126204050731479,4,12.920984639830355,2,17,13.905366339668824,2.348528780274862,1
1,6,11.517619405899369,4,12.791159282668461,1,14,11.97431072014416,2.0398786748476576,1
1,6,15.775078879702555,3,9.337271123351433,4,17,29.856562051762133,10.439782833269671,1
0,6,23.50135821592168,3,9.360146167747324,2,17,30.00179137309071,5.208758970892964,1
2,7,5.893804508842145,3,12.620744879542142,5,10,10.152689794380619,0.19410084814128847,1
0,6,3.531388027334976,3,9.8024350011789,2,13,19.396319089236314,6.052989253798084,1
2,5,11.312080318672125,3,14.340132636243533,3,12,9.754729414428244,1.9878975703789772,1
0,6,23.722416530640132,2,9.745922223412663,5,17,38.9762181949691,6.778534915811024,1
0,6,4.193675178044537,3,12.552542788607246,5,13,11.455294266145039,3.7521194962696267,1
3,6,8.747258831675296,4,16.090763710797408,5,9,2.0045210571811314,0.8017754467602574,1
1,4,16.443737938785503,4,6.517495669686632,3,17,38.11116971777284,12.071741243275198,1
5,8,7.40085303597221,4,17.244542754914356,3,6,2.5808229590390663,2.845194455738866,1
0,6,18.650602042613976,3,11.576648619697679,5,17,23.284790942696382,1.8186391327886162,1
0,6,15.339346927241902,2,7.507820690797852,5,17,31.347573674520547,11.969927678769785,1
1,5,3.5500369473565323,3,13.981795729571372,3,9,7.066812658217808,2.3431851531680525,1
0,6,24.58530669428929,4,11.858392478630766,3,18,26.079754249301523,2.7028085027839936,1
2,6,4.473220453702154,3,14.584827395580056,2,9,6.303970224516048,1.7162558320815706,1
2,5,5.73369411549021,3,15.32163239654612,1,7,3.889696307140344,1.6970457090711317,1
2,5,10.408477347451084,3,15.507680603126383,4,11,8.137803214961693,-0.6084952403675974,1
6,5,20.65413177913262,3,17.523815131619827,3,13,12.297380857787733,1.4328052944000218,1
0,6,26.2652657635895,4,11.790807495359918,3,18,23.609460585936883,1.3871162113753304,1
2,6,5.619435023907817,3,13.85120695642694,2,9,7.339885984139801,0.35386353662121817,1
1,8,6.35551906593068,3,13.501697461194704,5,13,10.12844421119599,-0.0015556582911822048,1
1,6,8.160292918132022,2,13.39546383177457,4,13,10.846949323639237,1.3343983413657794,1
0,6,20.077054772955886,2,12.595311070710265,3,17,24.18499960866388,2.3093018087804498,1
2,4,20.174269657458286,3,16.577076547972993,5,17,12.380295798151966,-0.47701472916634113,1
2,6,23.82549370604302,3,14.584210222525192,2,17,22.49634018797295,3.183455758540574,1
2,6,3.3081214954163425,3,14.510528315799473,2,9,8.574834156732981,-0.6471043782066692,1
2,4,5.184939372641554,3,14.098338439139429,3,9,4.300749132640547,2.7483021352468042,1
2,8,9.810151602269363,3,14.775477139367077,3,13,12.379458465969856,1.160008779964076,1
0,6,3.605297958338288,3,9.673592656891733,1,13,19.57070824798477,5.421149742914175,1
2,5,14.58621004055476,2,13.800300932557121,1,16,18.393781938026663,3.968712933613,1
1,5,5.089038903139264,3,13.46735065887575,1,11,11.200200117077252,3.853980174417191,1
1,7,6.7723493551426115,4,13.84274823294021,3,13,10.454710184310851,0.3213518441634129,1
2,6,4.9185450068336065,3,14.452655641556348,5,9,7.666186537344782,0.8308066325680175,1
0,6,2.226931035266105,3,9.672702179287615,5,12,20.413933512594877,6.716972470626793,1
7,6,9.910346641124153,4,16.73330863485885,3,8,0.7429829124366414,2.2956493465458148,1
0,6,3.92323616950768,3,11.3247683105977,4,11,12.417332133241059,3.07702177773227,1
1,6,13.490347704626156,3,13.30501508039081,5,17,14.529623592928239,1.6122341572014451,1
1,6,12.668816641710091,2,12.4979618880531,2,17,18.61855075949442,1.7179020767470758,1
0,6,7.270766885599924,3,6.969005945085437,5,15,27.46639822007509,12.936423711276532,1
2,6,10.538462475641934,3,14.082014450151478,1,11,9.94535463120258,3.205907431306052,1
2,6,8.19725464348225,3,13.621596259952323,1,12,11.217277388723929,1.2553366214619341,1
1,6,9.658320521229548,4,12.501230949331909,1,13,13.578657706114662,3.539440098534027,1
2,5,12.121338289713327,3,14.17220471890433,4,17,13.130813605449712,1.374371697891803,1
0,6,3.2912579265120776,3,10.851869483900114,1,12,14.59994696976424,4.285393783435689,1
2,5,8.429176785950176,3,14.027687876278586,5,12,10.626673443880208,1.3114549814485459,1
1,6,7.829140141872241,3,13.795788094359756,1,13,13.700431846318422,0.7765343403045835,1
2,6,14.026973964721657,3,14.437432427037507,4,14,12.779917081004125,0.06902735502333801,1
0,6,4.750634874871021,3,5.145669117910512,3,13,37.54241192128933,17.15606929290773,1
0,6,5.513990023769017,3,6.366658063576416,5,14,29.088117643461477,13.743751714730996,1
1,6,18.747751581913512,4,12.890946394798869,3,17,20.36596845759668,1.4935969778886031,1
2,6,14.335800838883861,4,14.746359451715172,4,14,6.96594959250886,-0.7964797656842775,1
2,8,12.78499599972086,4,15.187206780931207,3,13,10.681680487230011,1.289372565952661,1
0,6,7.57262529475226,3,7.620124564219837,3,15,31.42181642228482,11.338819563455354,1
7,6,7.49138919008548,2,16.96732940423031,3,5,-1.416300948999691,0.45028537656611256,1
2,6,7.599416827925925,3,14.150697011007086,5,12,8.45895345188767,3.200074959169751,1
0,8,9.795127181610608,3,11.655089582840805,3,17,13.709676198266589,1.860821474188513,1
2,4,10.774308757149296,3,14.099801682168543,3,13,9.749018053830001,0.4657592019227028,1
2,6,14.812365656643635,4,13.30615061371157,3,17,13.66316209562104,3.4967433330042583,1
2,6,12.421825200699834,3,13.54421300052735,4,13,11.054482440190291,2.413379014357128,1
1,6,11.396768217959371,4,14.285826289929794,3,17,17.496436274163088,0.38476177813195367,1
0,6,5.1657308873770935,4,10.435896588676991,3,13,17.09244272705955,6.445468138009635,1
3,6,7.767082854245633,3,16.397914081529418,1,8,1.396206460468699,1.5881250899061934,1
2,8,7.552208298781984,3,14.196184257780208,1,10,9.331342082498276,1.861331088573014,1
2,5,4.98002057193588,3,14.268580435745937,1,9,8.499310534202145,1.7215837182035312,1
2,8,4.897088120824672,3,14.50578518567864,4,9,3.4778657824705768,1.889445362013293,1
6,6,4.037366448420062,3,16.239679466287356,5,4,2.7344926452206018,1.3369527534071821,1
8,7,12.12219547606697,3,16.405722384364058,3,8,0.5733273445954765,1.6894944088391863,1
2,5,5.966921659826818,3,15.721301297839762,3,7,1.9008344212567412,2.676177161291407,1
0,6,12.72320253396213,3,10.575864090498623,2,17,24.457162560784845,5.431802782348226,1
2,5,12.102456906010321,3,16.01804982065256,1,11,8.686249089940375,2.9975136260081108,1
2,6,2.001917458038754,3,14.5522825316557,2,10,7.03540193921779,1.9073706271353954,1
0,6,3.9909916339333353,4,10.539014825236455,3,13,13.734235119410641,5.296432703851579,1
2,6,10.645399055145502,1,13.806854661722879,3,13,13.014841510366233,1.2943178586928639,1
2,6,5.593569589988515,3,14.292141705898628,5,9,6.662936259990991,0.8026084072085409,1
2,6,4.481019816765661,3,14.470852656021783,5,9,7.4207730492193384,0.6599474242683829,1
2,6,8.99228587946789,2,13.472269733886117,3,12,9.084822031489102,0.39169437020940023,1
2,5,17.97570251665765,3,13.762449821865152,3,17,14.449464826889526,1.427852131167394,1
0,6,3.954336730598847,3,10.209702722194567,5,13,24.46163256671951,5.986408768474918,1
1,6,11.565979362583404,3,13.187406762081482,4,17,15.442008155626441,0.20202862026088297,1
0,6,20.78182832303471,3,9.515805372957846,2,17,34.29471760628383,7.580537875265791,1
0,6,11.196237298335358,3,9.776157309332293,4,17,20.439686505422138,6.273586038975773,1
2,6,11.589474014333044,2,14.544580481631789,4,14,9.867897346489713,3.375840982246623,1
2,6,6.99419669440827,3,16.52507939841228,3,9,4.642336202825449,1.8192670231842776,1
2,6,10.496055316719822,3,14.966896111653634,4,12,9.565521981348688,0.7898643309745932,1
1,6,14.15378872393224,3,13.632518676893891,1,17,11.854705598450062,1.4099537568944092,1
2,6,13.037130464966188,4,15.866125738865051,3,14,9.253502299645753,-0.630976427479669,1
2,4,8.32699566603022,3,13.442496859318181,1,11,6.81339282065618,2.9811880384713336,1
2,8,8.699831734094195,3,16.451757286488743,5,10,6.8296525201722424,-0.4521946940553896,1
2,6,13.74398848946161,4,14.726770106927999,2,13,9.423175510390037,1.6781294177778823,1
1,6,5.397650776562164,3,10.808849999343726,4,13,20.494299406316227,5.703579043211469,1
0,7,9.035999191352966,2,12.360550905582766,3,17,16.832963257992073,3.204216368558684,1
0,6,6.882835700127547,3,9.281518390307875,4,15,23.596734407057838,9.067567288764101,1
0,6,6.559541435606279,3,11.507827255936153,5,15,12.865147475973924,2.780630401506155,1
2,7,11.38151494826042,3,16.590050085912868,5,11,10.628445849927715,-0.1369727274535384,1
1,6,8.966190235149996,3,14.048151656122961,2,13,10.957094673538062,1.8560886847437779,1
2,8,10.562564809612159,3,14.14898673600555,1,11,12.671140467529407,0.835355777189509,1
2,6,5.789639373366308,2,14.779973935017528,3,9,1.5690208136845971,0.9820210917755361,1
1,7,6.223355013216792,3,12.473243200453153,3,13,12.625397712608297,1.9731887131611123,1
3,8,7.635036347787469,3,15.60317653739515,2,9,4.740864759593464,3.604446867965629,1
1,7,2.2390619590756895,3,12.823804383448449,5,11,10.323333364796543,1.0622800010270979,1
2,8,12.034991927299691,3,14.504110715781813,5,15,9.687217787062593,-0.1305858228508736,1
2,8,17.16182463507972,3,14.325738984150668,5,17,14.898431369051018,-0.09749652369900996,1
2,6,12.695147096879074,4,14.287484136028008,1,12,10.20223388920812,2.2697691998302103,1
2,5,9.602061869262709,2,14.136785449074049,2,16,13.316976049879658,1.0660985016018278,1
2,6,14.746704994181012,3,14.47124116465794,4,16,14.222234996865462,3.4488682207085994,1
8,8,10.109905539119737,2,16.884316896468135,3,9,0.7377168587131671,3.1188103758861407,1
8,7,11.938560903571286,4,19.087391039148677,5,9,1.9447440785436072,0.9544905465234246,1
2,6,12.951205654220445,3,15.965686250020283,3,11,7.276775202528587,0.7670482106848926,1
2,8,6.156261262856907,3,14.691861757341854,1,10,10.871862514277954,2.3962117213804843,1
2,8,10.375983928950337,3,16.68017757948214,4,10,5.890870116537714,-0.008894017978080093,1
2,6,7.93470982366248,4,14.32289922084605,5,11,9.438855111251488,0.39312723708027875,1
0,6,5.271867269805952,3,11.396207632015193,4,15,11.097760128687373,2.023804943068472,1
2,7,8.793773725246322,3,14.629941943763257,3,13,9.507669490583574,-0.3228453373029172,1
2,6,3.750474719553261,4,15.029134451163731,3,9,1.8632042260486035,0.7772068301573176,1
2,8,11.87562253540407,3,14.848159176918776,2,11,10.087658759193742,0.4553386699523658,1
0,6,24.073562122372294,2,11.293798871280524,1,17,27.694043187609584,2.6428445327487453,1
8,4,27.94371813775244,3,18.293415167241847,3,17,15.325819758550704,0.1967252201153551,1
2,5,5.235625843875784,2,14.916979843178261,2,10,7.0655713035542345,0.2042209896507483,1
3,6,14.04515964734246,3,17.348524033997705,4,9,3.141081110515138,1.6278675786544254,1
5,6,19.645853796774183,3,16.423716309485577,4,13,10.238643195520304,1.2988158451135945,1
2,6,14.660041106658065,3,13.855574830450372,2,15,11.286063892269084,2.8813101778528263,1
2,6,5.879936679496701,4,14.1882812109185,3,11,8.049213258379648,1.4005961786509893,1
2,6,25.779313769446084,2,15.251256300737928,1,17,23.266677326920394,3.379371772598271,1
2,6,6.656419454321507,3,15.927237845081585,2,9,4.889036211446456,0.8662767556783608,1
1,5,5.9821268125480875,2,12.463983962594142,2,13,9.733913611610284,0.895628882677217,1
3,7,8.185158645556953,3,15.544242497548161,2,9,3.667082389859754,1.7108711035143207,1
2,8,7.321635872745598,4,15.31628302090238,3,9,1.7839720652817928,1.141072375190186,1
1,8,5.901544159909934,3,11.280867415963714,1,12,11.06159923445113,0.7462172034845391,1
0,6,4.2013318331937475,3,12.913463417210256,4,13,12.010396102755045,0.7083916168913076,1
3,6,10.15797632450375,3,15.818819290521846,3,9,2.2336078027586517,2.7098633061188124,1
2,6,7.098459096594114,2,13.803991415849588,5,10,5.698100934176148,0.3100598737818272,1
0,6,6.396301607912655,3,9.483109034840519,1,15,22.470161648322414,6.618328637633045,1
6,5,6.900005715500408,2,17.248103270326745,1,6,-0.5447330662422587,2.907365005775302,1
0,6,15.212784911258483,3,12.265024310286835,2,17,22.42788925244515,3.742035646475236,1
0,6,4.98018055501875,2,10.399955006069256,1,12,14.216901017964972,6.202005768683604,1
8,5,12.872603449440312,3,17.063417750231526,2,9,-0.1958227798300065,1.9075861911779168,1
1,5,4.518316905714489,2,14.509736534733984,2,11,10.826593294876606,0.48746558278051744,1
0,6,1.9244999167208636,2,9.887430274739483,5,11,16.057778158017857,4.811668032776721,1
1,6,3.793663392079723,2,13.130256264012793,3,11,8.838921599237526,1.1245290373629917,1
2,8,12.991110542529489,4,13.708229849554007,3,14,13.52072970372419,2.5748434781991145,1
2,5,5.324334961138902,3,14.340002552113114,1,9,7.7063481362926805,3.560115226259413,1
2,5,9.175240617748159,2,14.099074536292076,2,11,9.70504629352415,1.8075452364663858,1
2,8,12.39061901697473,4,16.03141767974559,3,12,10.28034184418808,0.6986169025493769,1
2,8,19.130616636428325,2,16.781363735391416,3,17,16.513856951392633,0.03661142022336694,1
1,6,7.2869409499498445,2,15.295906428812977,5,12,11.396522932985395,1.6062097324998965,1
0,6,4.684971208031254,3,10.483841716387952,1,13,19.421289442881143,6.42064586199459,1
2,6,11.559006766554965,3,14.482922347568447,3,12,6.9060371163753675,0.39305290465182363,1
0,6,6.707995221190098,3,11.889075942111631,4,14,14.727808264402713,4.003464437040008,1
2,6,26.882253666829566,2,15.18553045102894,3,17,21.905698134458486,2.2864137609349786,1
2,5,9.962055727228469,3,14.039637829975087,3,13,10.160763186848662,0.9282717500087667,1
1,4,4.03209526872248,3,13.911506240266455,5,10,8.673950575032979,-0.17622768292101654,1
5,5,10.074224617300331,2,16.53382119147682,2,9,2.5450078657039903,0.9660977738515779,1
2,6,10.071968330065857,4,14.236348982738122,3,15,16.007636343686254,2.8784785495782415,1
2,6,7.611305148281202,2,15.109478548622393,2,11,11.283560717174314,1.6905101396115554,1
0,8,18.972823744495155,3,12.045463223201343,1,17,27.61512083622157,3.503592191787297,1
2,7,4.822780485397042,3,14.238324657265794,4,9,4.212082958717021,0.3692214908393332,1
0,4,17.688478804116535,3,11.81917536831906,2,17,21.137607642794435,2.0184473239751295,1
2,7,2.548482009950085,3,13.186918801279488,4,9,1.1969644498101992,2.4012641402675787,1
1,3,5.361660216123446,3,5.766552418624602,1,13,34.08107192951757,14.087454369920454,1
2,5,11.720912369136693,3,14.596157386213536,5,12,7.673600790952236,0.4239043604575903,1
1,6,5.497959042880535,2,13.951574244941519,5,12,9.343492397019459,2.86706065131786,1
2,6,13.471778776146035,3,14.308772014532382,4,13,9.99607656624242,0.2738980218372662,1
2,6,11.875215301471,4,14.191795691196264,1,15,14.672625497737826,1.5834211589336822,1
1,10,4.7084549219703575,3,10.934176119598032,3,12,14.935686299709776,3.481368544677346,1
7,5,7.825047429109041,3,16.182567069267588,3,6,0.8054402009162658,2.200171091192729,1
2,6,11.707421354405746,3,15.340302433644865,2,12,8.26243973976776,0.3950056612723136,1
0,6,4.102627528722652,2,11.011243119973136,1,12,13.651204618030967,1.0653586753139033,1
2,6,13.068413354195227,2,17.264558738449193,2,11,7.162137969495223,3.061284072254662,1
0,6,4.511495467411062,4,11.77535009453122,5,13,13.164035544884102,4.50368374914617,1
6,6,7.2669625930424635,3,16.709320144706798,2,6,0.559870749527235,1.3548703666616495,1
0,6,5.759991804170976,3,6.567859036969503,5,14,32.0179729415987,13.706956288146245,1
2,5,4.852713845968112,3,16.75684793369729,2,8,-0.28545296198004877,3.2832997323166975,1
0,4,2.7631049488279977,3,11.76229675073296,3,12,10.450464243245818,1.8287693310383966,1
2,8,3.292808185117921,3,17.41035107980501,4,9,0.6040372874835391,0.9746420678777765,1
0,6,4.802138161141034,3,10.520998115048302,1,14,19.374608791230134,6.224542541148423,1
0,6,4.886504075696647,2,9.938983348001537,1,12,16.803741052909665,5.101311008310608,1
2,6,6.470857104454591,4,14.608584198804564,2,9,8.164235812417168,1.9829780753639445,1
0,6,3.706243528158141,3,8.590646572419033,5,13,25.80174796766697,8.60646465194601,1
2,4,4.135546489079685,3,14.30757975104572,5,9,4.805245124513247,-0.8275734577568938,1
2,6,6.951851125217592,4,14.937581495925832,4,8,4.191343373240542,1.4395127029442047,1
2,6,16.36521966879181,3,15.021975755228807,4,16,11.80786510209678,2.23937816783129,1
2,6,6.207283848784022,3,15.055741828974474,5,9,-0.6949729720571263,1.0525402666514996,1
2,8,11.852799690549665,3,15.629846690389472,3,9,4.546860574013445,0.5604622137719533,1
0,6,19.411365165131755,2,10.087655907780281,3,17,32.658657325524786,6.374984489661977,1
6,5,13.927910824955532,4,16.491533735311183,3,9,1.9792126655125095,-0.6010501917833864,1
0,6,21.43205139732612,4,9.72868718051042,3,17,36.4860353340584,6.758581468516027,1
1,6,3.933470580245677,4,13.067238291597734,5,11,8.823673190928345,0.5421969871020602,1
0,8,21.26217640271194,3,12.221145183529007,3,17,26.28099414230941,1.321737342551871,1
0,4,7.478791836724429,3,13.14014428542937,4,15,12.556935132764439,2.60249055046407,1
1,6,9.250389291002287,3,15.479557088381842,4,14,11.330400860669535,1.1167573633431545,1
2,8,11.052821958843165,3,13.637503956472868,2,12,12.593013811072138,2.136614459990383,1
2,6,10.059085654762995,4,14.241687779600925,3,10,10.129521134002479,1.7148404551938574,1
2,6,11.18923330304502,4,15.073444198243367,3,9,2.916088929893874,0.9056755662573792,1
0,6,18.996547808605705,3,11.36289656210014,2,17,22.766258257100834,2.1512059156962455,1
1,6,23.18927628689849,3,11.372042325096054,5,17,24.510710888904626,2.4665492190563105,1
0,6,15.78107073436734,3,9.269027756280206,1,17,38.3741661231484,10.733925872159787,1
3,7,12.46449101771661,3,17.853480170693842,5,9,3.1879392497715404,0.9641668797100458,1
1,6,6.138574494615431,3,14.602554061170002,5,12,12.968947379336349,0.09639655518074264,1
1,6,29.182977141438727,4,13.85325272990961,3,18,27.167396883726873,2.988413150517232,1
0,6,7.628570552628357,3,7.498284442910004,1,15,27.7380509394378,8.710643955299421,1
8,4,28.40031286064198,3,18.193149714025076,3,17,16.279535446191048,2.2649830659368186,1
6,6,14.892969715468935,3,16.41703493744654,2,9,7.49435101239402,1.7000102612177783,1
2,4,27.956307980170635,3,16.306568284397333,3,17,18.708488104587794,0.7063890138187938,1
2,8,22.859100496530935,3,16.142024763205473,4,17,18.322836472426626,2.9246960487193374,1
0,5,22.640894086815578,2,11.880421627427912,3,17,29.470878309517282,3.55524732669472,1
0,6,4.496209947601215,4,10.501091639333708,1,13,11.620758938778906,1.2411872250805942,1
0,6,4.226435657507271,3,11.34640900888386,1,11,11.152703657585942,2.681537403882224,1
2,6,14.004332227476912,3,16.101704262792012,5,12,11.988310010912393,1.5244103929809842,1
2,6,11.385264809953858,2,15.468432163348059,2,9,7.783099704880717,-0.1915480336753248,1
1,5,3.7632515844486134,3,13.262654444636164,1,11,10.80650296823497,0.8395879158661153,1
0,6,3.244972492245357,3,12.711395957376961,1,13,13.266727121072485,1.721936578613906,1
0,6,18.258004308344066,4,11.614267229709721,3,17,24.79478844636108,0.42071899727347173,1
3,6,13.668661994635324,3,16.327420805378544,5,10,7.748685458053426,-0.44749513557867004,1
2,6,12.2723371582845,3,13.76107434784271,5,14,10.699099325481106,3.7155324191093406,1
2,6,10.586637897848632,2,15.804269397972071,3,12,10.275732106460696,0.8700803897673985,1
0,6,3.7699273104605995,3,10.059919506667818,1,12,19.505285893206675,8.768379264229734,1
0,6,2.2014253755096913,2,11.50189186232866,5,11,17.549775798524436,6.923321478267832,1
6,6,11.8446889989047,3,17.427784445787232,5,9,-0.6179172398192847,-0.1713317993832586,1
2,8,14.044630689191703,3,14.894097591261293,3,11,7.566769483975607,0.6791850940023085,1
2,6,3.5774744216159657,3,14.915419298614596,5,8,-0.9221811013103505,0.9345598362065441,1
3,6,7.257467634628814,3,15.573944226908042,1,9,3.9782650922386438,-0.6520654119317211,1
2,6,4.289200851498224,4,14.976374001870822,5,9,1.835754691657252,1.5449563134557307,1
2,7,5.5603280346357415,4,13.593684495202025,3,9,4.825868972545253,0.6837595990993908,1
0,6,3.977195534092184,2,3.9762083679339106,1,13,39.84279243042724,19.006305753572704,1
1,6,11.539704723108533,4,13.706974462132745,3,17,14.994350805091022,0.14576553066357256,1
2,8,12.960449747142645,3,13.770621058261154,4,14,10.36435099740386,3.0860660666522275,1
0,6,17.98101200216381,3,9.559895639395632,2,17,29.323994789592106,9.479378561899662,1
0,6,3.59281026474296,3,13.160044861439209,1,13,13.241461425229415,3.3786365374309275,1
2,6,9.543176265031367,3,14.77169435330468,2,11,9.073901780173497,1.6855626606234568,1
2,6,5.366472477212419,3,15.458004275352693,5,9,-1.5354074822515962,1.336153461176493,1
0,8,4.677423461553482,2,10.179172825412792,3,12,20.638643406766207,5.384724844355607,1
2,8,12.434281911655873,2,13.355393734593386,2,14,13.874205091318931,0.9005588716821498,1
1,5,10.873352063331938,3,13.206336502439706,2,14,11.912600785040729,3.550989171668154,1
6,6,20.298908496522973,4,16.95008622380427,5,13,10.635754246116445,2.071291559113055,1
2,6,17.535188722426597,3,15.253222558988064,3,17,17.70327011424895,3.4682191380835254,1
2,6,18.986332175224852,3,16.349544407576914,5,17,13.967254820951835,-0.6479587638843309,1
1,6,8.42556026696416,4,13.5210224527088,3,15,8.721093823603812,1.895473940585843,1
2,6,16.152091407542592,2,14.326728623294773,2,15,13.319880424591393,1.5197799199377702,1
2,8,10.214328487709167,3,14.67409800789346,3,15,11.790437089536063,2.142618115336922,1
2,6,14.560215418418306,4,15.890015416228136,3,13,9.57479297408057,0.44083597591107093,1
0,6,1.4242192968876815,3,10.812244858021668,5,12,13.832480331154537,4.033987627724226,1
3,8,6.5639725163452205,3,15.694282161324871,3,8,3.3410443630532125,3.5344040765061506,1
0,6,4.554382200034642,3,12.8624263792073,5,13,8.934798074808434,1.1312176441752708,1
8,6,28.37376768639405,2,17.151075156577264,3,17,20.388773674170533,2.9307860608577587,1
1,6,13.809300456402061,3,12.724098472180506,1,17,19.20272563044095,1.428096990931719,1
0,6,7.228938069277861,3,12.259778804321853,1,16,13.001524647090708,-0.761848287266746,1
2,8,8.503749745434257,3,14.021404777904262,1,11,13.086027801593868,1.0174094492145782,1
2,6,10.821150564508205,3,13.848020883359574,5,14,11.544003135894119,2.5021008892131658,1
2,6,13.78951175080184,3,13.53049720416681,1,17,14.194130381481235,1.5237418383744616,1
2,5,12.787809223368235,2,14.329225448096501,3,12,11.93222004616904,4.34670852673333,1
0,6,8.823835147393115,3,12.927362104418144,2,17,17.290821117610285,2.297337348546129,1
2,6,9.895286731260397,2,14.656782984757324,5,11,10.932584093948563,-0.8232993431206888,1
