age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,6
31.453772720061345, Private,179535.71030390664, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,14497.11686494296,52.86162016855185,37.68242037963679, United-States, >50K
39.47023474348343, Private,136652.4672258978, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,1352.0631372925627,97.26841104076104,52.31858804331259, United-States, >50K
39.367279403133644, Private,166404.38441095906, 10th,6, Never-married, Prof-specialty, Not-in-family, White, Male,-865.7785476504994,2507.906678585151,90.43003314194618, United-States, >50K
54.53596192558254, Private,196918.37748958613, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,-1527.915105718166,-35.63470703228025,37.4891342200628, United-States, >50K
47.95711988985862, Private,292989.99960284773, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,3127.6913331499045,1.2340274772800797,42.02845764784253, United-States, >50K
38.48219920829137, Private,220883.20192870265, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,-303.50361630371185,-27.791693152935466,42.316224402977994, United-States, >50K
31.865171904048548, Private,213155.97541546877, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,8357.065113037492,20.352607885964403,43.488044388845886, United-States, >50K
62.93253200179166, Federal-gov,99626.48402546905, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,-437.8971801937587,-7.1662766173987364,50.21955395818797, United-States, >50K
39.23029497792999, Private,236293.62716322963, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,-320.4435656386552,27.373158709530657,47.363308822653735, United-States, >50K
33.58978634831688, Private,173193.62746231622, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,928.4146906588845,1933.1205834847062,40.11822183201657, United-States, >50K
33.98045107229611, Private,79848.57226482464, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,14949.156285988985,14.635744072216184,38.00199695022063, United-States, >50K
42.091186511055184, Local-gov,38319.352800122084, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,823.9925467913674,20.505983538250064,38.21226047054961, United-States, >50K
25.8017477126357, Private,229433.07084895857, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-1269.216683045043,6.152856337250569,41.98052828603716, United-States, >50K
25.079448301535454, Self-emp-inc,178623.28761339732, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,-39.741154843847426,-3.096674309346483,44.576864170507825, United-States, >50K
53.19107096035865, Self-emp-not-inc,126157.31323638538, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,1034.976069041167,-73.96335253994833,53.863788583942906, United-States, >50K
46.62778993279458, Private,109021.91797831828, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,504.66585511197275,-111.76020406028472,70.94112061276911, United-States, >50K
42.168697633444395, Self-emp-inc,55950.58111457777, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,5809.8013967211655,-83.69978570876249,45.041228931516656, United-States, >50K
25.259375964671804, Private,250137.3176673057, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,1579.6860250431644,62.67930936341362,42.81239749916877, United-States, >50K
44.850687270553756, Private,286412.0676276153, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,-670.4967694642255,-11.682150417339187,56.40549634589833, ?, >50K
32.682980569996886, Private,35764.50826547021, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-14.95825368519445,100.71798581741557,83.85821860111074, United-States, >50K
20.03962891802634, Private,147573.5198252516, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-1193.3093954665499,14.442908103976151,40.33169263868749, United-States, >50K
48.0995772242393, Private,63018.371799342116, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,-1167.5004173767513,-19.33762671618028,39.798232868456125, United-States, >50K
57.72928829093326, Private,91724.17770540323, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,1497.106056073428,10.666261981628182,42.8633671431945, United-States, >50K
35.14345125958131, Private,395514.26927946205, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,61.47392760431296,28.500357510081052,37.98020687322488, United-States, >50K
39.7123353988136, Private,181869.2422341367, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,-1205.9259869455443,74.16760797075028,23.56232022294656, United-States, >50K
51.63744832781433, Self-emp-inc,124125.3875601345, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,16050.83618382505,-76.78330173771694,41.47008458878105, United-States, >50K
55.0316441446484, Self-emp-not-inc,283879.13322396204, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5877.237513231271,-12.746492718274865,10.825869509306166, United-States, >50K
43.7146633458599, Self-emp-not-inc,161054.249891425, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,-1154.8977476538714,11.905354524100247,88.17913408264633, United-States, >50K
30.68671234014224, Private,160000.08582174062, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,-808.3800172991305,-6.703023732469475,80.09221355789953, United-States, >50K
28.044485839302567, Private,179359.76500287873, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,8773.893367485156,-120.6224394602638,53.57668646843592, United-States, >50K
34.171522430392436, Private,259708.48546074802, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,-1383.000065880675,-35.11342533587873,40.42759745872012, United-States, >50K
38.43760577906412, Private,349995.99728490354, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,183.34329479520477,-49.71557676048623,39.69499062213521, United-States, >50K
30.924482170712004, Self-emp-inc,119055.74548112914, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,-376.3360447640787,76.82050558091716,49.94362711411799, United-States, >50K
35.57198796015733, Private,124520.44281822993, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,15608.782142352331,-21.227256270457815,40.35744646443084, United-States, >50K
41.61959523519578, Federal-gov,13204.355751235853, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,2538.077770760211,-5.104147731181243,41.057795970956725, Philippines, >50K
47.38244069530714, Private,153831.99718527045, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,826.4366850992637,-8.35540258759643,85.62669290878421, United-States, >50K
49.35524301591859, Local-gov,165588.4678607404, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-392.7419642355578,31.017393415351542,54.04959902796293, United-States, >50K
33.90906264032687, Private,221853.02079834283, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,81.56845986388362,-7.1891658938041445,38.49338341986653, United-States, >50K
50.636664678672005, Private,270701.264810706, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,-377.970654706646,51.59599344512685,35.72289400450354, United-States, >50K
46.87400900296919, Private,66243.32423258541, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,15022.651846848037,-30.587757363619275,40.455946665668606, United-States, >50K
53.77362944484571, Private,170842.23773767252, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,495.0182412700285,1912.9145844257653,49.66458356907302, ?, >50K
51.10354695881534, Private,53606.222252866486, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,-1910.4397180442008,133.1309934866802,79.13201505177973, United-States, >50K
52.06365197478699, Local-gov,177836.8662563905, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,-679.2967332571047,-105.71351259264425,37.38391262622915, United-States, >50K
35.486900816344146, Self-emp-inc,98156.12179860273, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,-1329.1276553202463,51.28771236687536,40.979488673927094, India, >50K
52.95025137057432, Private,71327.88331237402, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,6440.4164886157605,-114.46011279239126,49.655801148325196, United-States, >50K
55.2361674532126, Local-gov,374370.2004787044, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,14173.500423396988,44.24929004526676,39.41289375002194, United-States, >50K
44.06601739717992, Private,189231.07356659928, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,4700.493246643974,22.62466879105638,41.00627418755143, United-States, >50K
58.95248809082453, Self-emp-not-inc,30225.710160987917, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,78.17731584902515,-20.421575465584482,39.63370019047101, United-States, >50K
75.3315520845251, ?,104080.00114632284, Bachelors,13, Widowed, ?, Not-in-family, White, Female,25955.14415061677,5.159541398110704,16.79010425185962, United-States, >50K
27.93674909076536, Private,281595.10268793104, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,2082.6380695468774,-66.26928490901854,49.138459131940685, United-States, >50K
37.28147017972776, Private,299018.9079683085, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-703.5952008084521,46.13029614159984,37.86740576015363, United-States, >50K
58.94268755828057, Private,50492.32978329604, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,398.17910393626585,74.14229730701094,37.404829531062646, United-States, >50K
45.03550178459898, Private,22682.94003475792, Doctorate,16, Married-spouse-absent, Other-service, Not-in-family, White, Male,29122.36454935721,-90.19044344720312,60.51396398894954, ?, >50K
42.724099357727304, Private,353848.64604284195, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-83.77838852780178,8.174517127613967,43.474754001709236, United-States, >50K
36.16038294065126, Private,284004.5504864495, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1086.7115359226757,66.90977929228762,51.78450495370247, United-States, >50K
57.71906497118813, State-gov,471650.2136396577, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Black, Male,895.91867436685,26.14430690053078,58.59529148710455, United-States, >50K
41.11786350041785, Private,150078.43454214692, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-32.28605444439722,4.804591662047159,38.59981383627615, United-States, >50K
29.824284989529282, Private,165538.94209749496, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,188.17593876839817,-21.909299982002963,51.99377392002169, United-States, >50K
44.945754631471395, Private,141658.90385955243, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,8172.355168400858,10.670950873736544,62.338540394439065, United-States, >50K
53.82633149557571, Self-emp-not-inc,224170.22468139388, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,-1573.6224063172924,4.3156373723695225,27.771657661551302, United-States, >50K
34.70904919964143, Private,428472.9171398537, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,-925.4402334802726,67.22759807192554,32.23614122390438, United-States, >50K
38.36037662067521, Private,222804.82229562046, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,99055.63863530257,-62.04948718824444,45.0422314419585, United-States, >50K
45.03143408389237, Private,150124.04396380813, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,1216.6888373469983,-8.123112338012206,37.562123197348114, United-States, >50K
26.19492110951724, Private,126357.59220938024, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,857.2532264143767,-15.429118326831443,40.0950405358653, United-States, >50K
41.8630672048782, Private,231786.29375476937, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,5060.746964680311,57.16388988932446,41.964542703792375, United-States, >50K
43.502067647436505, Private,177506.65781683486, Some-college,10, Divorced, Sales, Unmarried, White, Female,885.9275303164022,36.00295902928125,47.08194644024125, United-States, >50K
55.67677025659422, Self-emp-not-inc,225792.3950618888, Prof-school,15, Married-civ-spouse, Sales, Wife, White, Female,15656.641659435823,-69.08649439376627,34.81693394076045, United-States, >50K
55.12203604825776, Private,104545.57885247191, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,100550.29229353856,11.757096221245561,35.970815317858325, United-States, >50K
27.521734669682033, Federal-gov,136647.480218469, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,28.423461060450336,38.83590677737339,41.43051429152363, United-States, >50K
48.59449273497689, Private,251075.076305077, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, Black, Female,16.234528527105795,16.31692612172303,61.30794485755838, United-States, >50K
50.83935699343424, ?,140380.77410378295, Assoc-acdm,12, Divorced, ?, Not-in-family, White, Female,14596.982842212625,-22.529730323630076,38.53726129244439, United-States, >50K
36.372631059212154, Self-emp-inc,202284.73707742573, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,955.6349595838858,1908.9852324928615,40.392861734762505, United-States, >50K
33.349546871355685, Private,247409.1982074512, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7055.646734838918,69.96470715847477,38.96400739497125, United-States, >50K
43.32037240857835, Private,377526.05172956735, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,1103.9607480967015,11.107953204391222,48.736785134641806, United-States, >50K
31.33300274299588, Private,213407.00960940434, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,-111.8012521310045,-114.71052497634021,64.46594822655413, United-States, >50K
56.97946218082785, Private,196160.1660551187, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-153.41120588360786,27.718887561242127,39.960800770301205, United-States, >50K
61.40128294271214, Self-emp-inc,119000.77520126138, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,26209.915767955772,-51.516666514231204,36.39842025246635, United-States, >50K
43.566966702394, Private,71736.69214581217, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,990.5524097573405,18.98045218906603,51.778833312863895, United-States, >50K
58.28765521699051, Self-emp-not-inc,351499.268729771, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,1000.6544792063627,-5.3754517355666565,36.94737964966293, United-States, >50K
47.04574922934449, Private,181961.59148677232, Some-college,10, Married-civ-spouse, Tech-support, Wife, White, Female,-25.239035521060714,-122.52932799965062,37.933062422695684, United-States, >50K
43.03230553601138, Private,432146.85117255675, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,1721.2361329222317,-35.49767310435678,40.311803697939744, United-States, >50K
31.40921176211073, Private,121257.38034082709, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,-89.86263100482734,-92.3525477202406,12.849509184191618, China, >50K
50.629954557958115, Self-emp-not-inc,27603.44983864791, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-153.15082553877414,7.968936062677855,41.587816006757826, Italy, >50K
48.775193610859986, Private,405325.75674741145, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7518.363707770079,-98.37011615916175,38.473896452407445, United-States, >50K
62.00893547369304, ?,45327.450326608814, Doctorate,16, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,668.337089638784,-73.95276783369603,41.53312682325222, United-States, >50K
38.173529856973424, Local-gov,173510.28671207948, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,-570.8655043015576,2415.0522766059244,36.980702297405976, United-States, >50K
32.14051369491273, Private,169239.98708735508, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,217.88866428374865,23.12828718346671,42.99483256565461, United-States, >50K
66.42585515625304, Self-emp-not-inc,138907.62908903864, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,-718.3892419547699,2304.4787142836967,9.901357266356527, United-States, >50K
47.00728616371838, Private,117436.40819880154, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,-274.39181033940827,-48.00272507676489,49.37480661212135, United-States, >50K
71.52791450714, Self-emp-not-inc,309554.76298188046, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,1188.9308677829947,2233.594348610663,30.841599980439497, United-States, >50K
44.422640433994474, State-gov,250184.1691242345, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,1088.77671763926,-37.259018915469014,53.78341011662336, United-States, >50K
43.24746804057724, Private,218497.5791965701, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,493.8168372228132,18.971641658206053,45.00570068678823, United-States, >50K
53.715684832821246, Private,77430.89873400248, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1409.7437735417645,-52.51867732663764,41.363079551445416, United-States, >50K
52.982914934073655, Federal-gov,181044.4254792981, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,-496.18985708434116,-44.853805139749326,40.3128236477705, France, >50K
33.61372260832137, Private,397654.8714694293, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,-1273.5472193064882,29.29012504791482,37.93669055572332, United-States, >50K
43.23207004940553, Self-emp-not-inc,346994.46026895597, Some-college,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,-40.2150383703472,-42.29181138865225,79.45497662162956, Philippines, >50K
29.230948683621722, Private,246884.54993285486, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,2335.0409218357017,-5.618803425607254,58.258268866406326, United-States, >50K
35.99561341825518, Local-gov,369700.0849847577, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,110.72997084806559,96.35530663145545,33.53901844876344, Germany, >50K
40.41519035902713, Self-emp-not-inc,201055.3603503017, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,-282.48916050337084,-75.67808702204523,74.27504772627793, United-States, >50K
52.14226193737308, Self-emp-not-inc,41153.14273390605, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,-9.521372867504851,-100.13352580695489,69.17290387145499, United-States, >50K
43.46538516636916, Private,219361.507484765, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,-1156.1661501523893,1974.1775607384195,39.44053522771124, United-States, >50K
56.30454908445525, Private,168741.85390742667, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-506.5268697632648,-85.71360754050458,31.24201057033769, United-States, >50K
27.47795098973971, Self-emp-inc,174469.00272974547, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,1044.022788823561,88.24158598555132,43.30604137512521, United-States, >50K
36.29634805233711, Self-emp-inc,246657.24804570925, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,-1126.8845640217176,138.45668783407612,60.91383132106677, United-States, >50K
64.78602783949552, Private,174830.90036278623, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,-751.68660214223,-54.444285226796794,44.54607758923136, United-States, >50K
26.873994594559775, Private,590688.131441356, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,-629.5471202535962,53.70318276554394,63.33353552360272, Germany, >50K
37.83306580288479, Self-emp-not-inc,150381.6735222342, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-578.9958098725733,87.44515265503118,43.759302287552444, United-States, >50K
54.576743003344276, Private,122600.20598426841, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,100496.02528820325,-38.53980457966132,39.825277289931286, United-States, >50K
36.1638067039284, Federal-gov,97733.7857861238, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,18.84431398002357,1932.2494754362824,61.987486328221095, United-States, >50K
49.49161221460247, Private,78141.5818809301, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,6536.614518204066,-63.90500912579556,60.60568129714696, United-States, >50K
43.019253607279985, Private,149044.32226714946, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,506.1895260605006,1891.0955582046686,50.816287844314346, United-States, >50K
42.80251012249746, Private,349849.04092980124, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,271.5227735344322,1965.5286608774554,42.54430015433027, United-States, >50K
46.032794187122434, Self-emp-not-inc,85665.25296357718, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,-504.51267443913116,-91.69657352466469,38.31320742499096, United-States, >50K
51.22899442581987, Private,192178.33226568185, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,802.4924337918751,-39.14797259340661,62.11249038770055, United-States, >50K
61.838898591907046, Self-emp-not-inc,133264.33336924663, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,197.5988467655527,-103.38379098730088,60.75123293498484, United-States, >50K
38.53288934837649, Federal-gov,339143.5647757886, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,225.42000805067096,-60.705193286538204,37.521470640294766, United-States, >50K
50.68294036394428, Federal-gov,135261.3311271374, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,-84.63011721635348,-32.353520509381866,40.78298101514049, United-States, >50K
54.16499380033764, Private,166531.45876860095, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,-338.55457394303244,-24.791755671995944,41.33789725888482, United-States, >50K
33.656279392328, Private,204821.7552615948, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.42549143518147,-6.6792171953170225,51.99143953985663, United-States, >50K
40.14665605189096, Federal-gov,415314.78922636947, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,252.59777755222035,129.29585388787626,38.560848597923275, United-States, >50K
33.93018451976052, Private,217639.4963351155, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1763.0846055120198,99.75031872585875,45.966818068296405, United-States, >50K
60.111738074330155, Self-emp-not-inc,166911.53571024802, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female,-1523.090129587208,-65.50393943857539,48.170145805234405, United-States, >50K
38.88845529014871, Private,343436.1015483922, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,84.84692466518823,12.700909253094778,40.772214736693144, United-States, >50K
45.15971991651088, Local-gov,33072.60592513962, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,-484.6086962163813,56.738959796330995,39.873924765990026, United-States, >50K
37.201821237921116, Private,326768.1769211098, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,-265.26903582661816,-21.939485102113636,100.17105666867627, United-States, >50K
52.01239634411636, Self-emp-not-inc,227802.40117396176, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,-849.2701727551132,70.84792063491585,28.56994462521415, United-States, >50K
39.20700834672113, Private,208499.72512281922, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,-1609.3110456449006,-70.00082232028548,44.05364475625053, United-States, >50K
32.36836347424897, Private,299493.8496770572, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,-1174.0747491745044,1882.48141769833,40.647240698867286, United-States, >50K
41.35314396807767, Self-emp-inc,169609.0932415374, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,306.9965501338787,124.01810753565016,40.081160170038395, United-States, >50K
52.38476048017742, Private,112308.30556360687, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-341.9126537871184,-92.5402482352191,44.87170141826119, United-States, >50K
42.911352622176175, Private,166070.7202834058, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15431.179689267157,-48.698069069142505,62.155258245486856, United-States, >50K
54.791200185031265, Federal-gov,61968.72307812418, Prof-school,15, Divorced, Exec-managerial, Not-in-family, Black, Male,-42.30003887597081,-68.11528423170866,52.63894434424009, United-States, >50K
40.49004523951978, Private,75772.21880542701, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,34.2319875081721,57.0517487283855,38.42703824839976, United-States, >50K
73.18256701971687, Self-emp-inc,218072.8503009554, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,-83.43001833377411,5.994140054957299,48.74582290134935, United-States, >50K
45.691114645238336, Private,142787.310194307, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,-140.0947198686879,-20.639267993147968,41.45696905811681, United-States, >50K
45.84810935492065, Private,99906.22181165795, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,-1858.6072798094617,2054.013232657661,44.523416930539625, United-States, >50K
33.52681910564779, Private,73864.8048064558, Masters,14, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,1210.6799953186178,-64.55750738590889,38.28533363798831, China, >50K
45.64247948216263, Private,166850.41028092132, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,12748.226706868636,-50.36455080825557,32.226672699664796, United-States, >50K
32.336514995690344, Private,82521.1051437672, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,414.4157326781151,-3.043702501203441,65.70448567089673, United-States, >50K
33.92351098640057, Private,72729.93045513058, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,-845.2620121587001,0.4990662690834853,66.63439792579446, Japan, >50K
45.03862634462606, State-gov,154252.05980155076, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,797.7897624636593,-15.063867511193934,38.83116541724496, United-States, >50K
30.49157409439162, Self-emp-not-inc,115810.41109192527, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,-719.029860263488,-19.655542049581044,52.36507507051216, United-States, >50K
21.91042325667639, Private,339652.80552428076, 7th-8th,4, Never-married, Other-service, Not-in-family, White, Male,14.825603302804893,-9.79917100347788,62.15953325494577, United-States, >50K
50.91022181971588, Self-emp-inc,154018.41881795088, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,5531.629047572775,7.716604872692287,51.59435362836727, United-States, >50K
36.42086294834213, Private,38519.03433843126, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,-422.30220301596387,-82.13130603894116,57.95858004541834, United-States, >50K
27.152893489279922, Federal-gov,48967.035009278974, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,-561.4429769774217,68.47378882461955,38.85381922970445, United-States, >50K
42.68224789659955, Private,176639.3225787351, 11th,7, Married-civ-spouse, Sales, Husband, White, Male,-50.054892086766586,-105.61845541311938,37.099838210677845, United-States, >50K
35.74876931411731, Private,236136.4295198577, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,-191.98839207758783,111.19567429284203,37.180733661049175, United-States, >50K
56.47813087431256, Local-gov,194189.79855529248, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,-1414.4560562945196,-39.12418416008468,47.616766702535074, United-States, >50K
51.472250733377074, Private,438313.987057923, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,1211.3920442002136,14.505221488674835,41.3151612916383, United-States, >50K
63.28481618495425, Private,130805.36137967929, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,3615.7767911062956,18.771630538464308,39.8284782735763, United-States, >50K
40.18204923525783, Private,174633.68874524333, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,1429.0850354699935,23.999527993314516,48.05498477740212, United-States, >50K
40.840715513847144, Private,123370.39991467487, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Female,-163.65326783528008,-75.7537731028985,26.85412043403462, United-States, >50K
53.106575312100944, Self-emp-inc,109884.70799621733, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,14679.29609535086,35.227203856280944,40.95201798197751, United-States, >50K
32.77548803571669, Private,177238.01266334267, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,14001.73292634341,-34.832815962598744,38.309319505204314, United-States, >50K
32.725407672160074, Self-emp-not-inc,449902.10692775744, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, Black, Female,77.3056833997781,-6.704260827555984,37.93068178420459, United-States, >50K
45.66698081352253, Local-gov,365773.530411809, 12th,8, Married-civ-spouse, Other-service, Husband, White, Male,-136.319096104879,23.59525738826565,37.30011159788287, United-States, >50K
